gvkey,conm,tic,sic,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT
121762,WOMEN FIRST HEALTHCARE,WFHCQ,5122,P,01,LU,87008,16617,6/29/1999,4/13/2004
121793,CYREN LTD,CYRNQ,7370,P,01,LC,87061,16644,7/13/1999,E
121815,ENCORE CAPITAL GROUP INC,ECPG,6153,P,01,LU,87077,16641,7/9/1999,E
121816,PRIVATEBANCORP INC,PVTB,6020,P,01,LC,87020,16624,6/30/1999,6/22/2017
121817,SALEM MEDIA GROUP INC,SALM,4832,P,01,LC,87121,16631,7/1/1999,E
121818,SUN CMNTY BANCORP LTD,SCBL,6020,P,01,LC,87088,16635,7/2/1999,3/28/2002
121819,DIADEXUS INC,DDXSQ,2836,C,01,LC,87023,16619,6/30/1999,8/6/2004
121833,AMERICAN MORTGAGE ACCEPTANCE,AMOAQ,6798,P,01,LC,87026,35171,7/1/1999,10/29/2008
121834,ASK JEEVES INC,ASKJ,7370,P,01,LC,87100,16632,7/1/1999,7/29/2005
121835,CLARENT CORP,CLRN,7373,C,01,LC,87102,16630,7/1/1999,8/31/2001
121839,MEEMIC HOLDINGS INC,MEMH,6331,P,01,LU,87113,16634,7/2/1999,1/31/2003
121840,GEORGE FOREMAN ENTERPRISES,GFME,5047,P,01,LU,87072,16637,7/30/1999,8/24/2001
121840,GEORGE FOREMAN ENTERPRISES,GFME,5047,C,00X,LU,87072,16637,7/7/1999,7/29/1999
121842,PRIMUS KNOWLEDGE SOLUTIONS,PKSI,7372,P,01,LU,87126,16629,7/1/1999,11/30/2004
121844,YANKEE HOLDING CORP,0040A,3990,P,01,LC,87049,35189,7/30/1999,2/6/2007
121893,NVEST  -LP,NEW.2,6799,P,01,LC,75088,21503,7/30/1999,10/27/2000
121934,PETROHAWK ENERGY CORP,BHP1,1311,P,01,LC,87054,16643,7/9/1999,8/31/2011
121938,KEITH COMPANIES INC,TKCI.,8711,P,01,LU,87093,16645,7/13/1999,9/30/2005
121957,EIRCOM PLC,EIR.1,4813,P,90,LU,87046,35187,7/9/1999,12/31/2001
121974,BANK OF THE CAROLINAS,BCAR,6020,P,01,LC,90471,45994,12/30/2004,8/31/2015
121979,LQ CORPORATION INC,LQCI,7370,P,01,LU,87076,16642,7/30/1999,6/4/2003
121979,LQ CORPORATION INC,LQCI,7370,C,00X,LU,87076,16642,7/9/1999,7/29/1999
122015,HUDSON CITY BANCORP INC,HCBK,6035,P,01,LC,87070,16646,7/13/1999,10/30/2015
122034,IMPLANT SCIENCES CORP -OLD,IMSC.2,3829,P,01,LC,86975,16607,9/10/1999,4/3/2009
122060,PROVANTAGE HEALTH SVCS INC,PHS.1,5912,P,01,LU,87041,35184,7/14/1999,6/30/2000
122061,TIBCO SOFTWARE INC,TIBX,7372,P,01,LC,87092,16648,7/14/1999,12/5/2014
122062,CDC CORP,CDCAQ,7372,P,01,LC,87129,16647,7/13/1999,10/5/2011
122075,BE INC,BEOSZ,9995,P,01,LU,87101,35192,7/20/1999,3/15/2002
122077,EFFICIENT NETWORKS INC,EFNT,3661,P,01,LU,87065,16651,7/15/1999,4/30/2001
122078,NIC INC,EGOV,7370,P,01,LU,87066,16650,7/15/1999,4/30/2021
122094,AUDIBLE INC,ADBL,7389,P,01,LU,87051,16654,7/16/1999,3/31/2008
122096,INSIGHT COMMUNICATIONS CO,1215B,4841,P,01,LU,87110,35201,7/21/1999,12/30/2005
122099,PARADYNE NETWORKS INC,PDYN,3576,P,01,LU,87085,16652,7/16/1999,9/30/2005
122101,ITA HOLDINGS INC,ITAH,7373,P,01,LU,87087,16653,7/30/1999,7/6/2005
122101,ITA HOLDINGS INC,ITAH,7373,C,00X,LU,87087,16653,7/16/1999,7/29/1999
122114,CARESIDE INC,CASI.,3821,C,01,LC,87028,35153,7/19/1999,10/17/2002
122116,PEACE ARCH ENTMT GROUP INC,PAEGF,9995,C,02,LC,87038,35182,7/29/1999,9/30/2009
122136,CONVERGENT COMMUNICATIONS,3CONV,7373,P,01,LU,87104,35195,7/20/1999,4/16/2001
122137,ENGAGE INC,ENGA.,7372,P,01,LU,87106,35197,7/20/1999,8/14/2002
122138,GADZOOX NETWORKS INC,ZOOXQ,3576,C,01,LC,87108,35199,7/20/1999,7/30/2002
122143,NATIONAL MED HEALTH CARD SYS,NMHC,6411,P,01,LU,87116,16674,7/28/1999,4/30/2008
122148,LIVEWORLD INC,LVWD,7370,C,01,LC,87122,35213,7/20/1999,4/30/2001
122149,VOYAGER.NET INC,VOYN,7370,P,01,LC,87123,35214,7/21/1999,9/29/2000
122156,AIRONET WIRELESS COMM,AIRO.,3576,P,01,LU,87052,16692,7/30/1999,3/31/2000
122159,ART TECHNOLOGY GROUP INC,ARTG,7372,P,01,LC,87099,35190,7/21/1999,1/5/2011
122163,WESTERN GOLDFIELDS INC,WGW,1040,C,01,LC,92425,52851,11/8/2007,6/1/2009
122171,HOOVERS INC,HOOV,7370,P,01,LU,87109,35200,7/21/1999,3/31/2003
122172,ZIFF DAVIS INC,ZD,7370,P,01,LC,87075,16665,7/23/1999,E
122173,MP3.COM INC,MPPP,7370,P,01,LU,87115,35206,7/21/1999,8/31/2001
122175,VIRNETX HOLDING CORP,VHC,7372,P,01,LC,87084,16687,12/26/2007,E
122175,VIRNETX HOLDING CORP,VHC,7372,P,01,LC,87084,16687,7/30/1999,10/8/2001
122211,HOOKER FURNISHINGS CORP,HOFT,2510,P,01,LC,89416,43253,6/27/2002,E
122212,GENERAL MOLY INC,GMOLQ,1000,C,01,LC,91418,51097,8/16/2006,9/30/2020
122233,TROY GROUP INC,TROZ,7373,P,01,LU,87095,16663,7/22/1999,2/3/2005
122234,TELE2 NETHERLANDS HOLDING NV,VRSAY,4813,P,90,LU,87096,16669,7/23/1999,6/26/2002
122255,ALLSCRIPTS HLTHCR SOLTNS-OLD,MDRX.,7372,P,01,LC,87078,16666,7/23/1999,10/12/2008
122257,BIOMARIN PHARMACEUTICAL INC,BMRN,2836,P,01,LU,87056,16668,7/23/1999,E
122263,PRISM TECHNOLOGIES GROUP INC,PRZM,7370,C,01,LC,87074,16664,7/23/1999,E
122266,THOMPSON CREEK METALS CO INC,TCPTF,1000,P,01,LC,92423,52848,11/29/2007,10/31/2016
122273,TIMBERLINE RESOURCES CORP,TLRS,1040,P,01,LC,92669,53016,5/12/2008,2/12/2016
122277,TANNING TECHNOLOGY CORP,TANN.1,7373,P,01,LU,87091,16667,7/23/1999,6/30/2003
122297,ORANGE UK,FREE.1,7370,P,90,LU,87068,16670,8/2/1999,5/31/2001
122315,BIOPURE CORP,BPURQ,2836,P,01,LC,87057,16691,7/30/1999,7/21/2009
122316,NEXPRISE INC,NXPSQ,7372,C,01,LC,87058,16671,7/27/1999,12/4/2003
122317,CREO INC,CREO.,3861,P,01,LU,87060,16684,8/2/1999,6/30/2005
122337,NETIA S.A,NTIAQ,4813,J,91,LC,88363,16682,6/6/2000,7/14/2000
122337,NETIA S.A,NTIAQ,4813,P,90,LC,87080,16682,7/29/1999,10/14/2002
122354,AMERICAN NATL CAN GROUP INC,CAN.3,3411,P,01,LU,87027,35172,7/28/1999,7/31/2000
122355,DRUGSTORE.COM INC,DSCM,5961,P,01,LC,87105,35196,7/28/1999,6/2/2011
122357,LIBERATE TECHNOLOGIES,LBTE,7372,P,01,LU,87111,16673,7/30/1999,1/16/2003
122357,LIBERATE TECHNOLOGIES,LBTE,7372,C,00X,LU,87111,16673,7/28/1999,7/29/1999
122358,NET2PHONE INC,NTOP,4813,P,01,LU,87082,16680,7/29/1999,3/31/2006
122360,PACKETEER INC,PKTR,7373,P,01,LC,87118,16676,7/29/1999,6/6/2008
122361,QUOKKA SPORTS INC,QKKAQ,7370,P,01,LU,87124,16677,7/28/1999,4/18/2001
122377,BIGSTAR ENTERTAINMENT INC,BGST,5961,P,01,LU,87157,16693,8/3/1999,1/16/2001
122378,CONTINUUS SOFTWARE CORP,CNSW,7372,P,01,LU,87059,16683,7/29/1999,12/29/2000
122380,LENNOX INTERNATIONAL INC,LII,3585,P,01,LU,87034,35177,7/29/1999,E
122381,MUNIHOLDINGS FLA INSD FD V,FDM.1,6726,P,01,LU,87142,35229,8/2/1999,3/30/2001
122382,NCRIC GROUP INC,NCRI,6351,P,01,LU,87079,16681,7/29/1999,8/31/2005
122394,PERFICIENT INC,PRFT,7370,P,01,LU,87086,16678,7/29/1999,E
122396,SPLITROCK SERVICES INC,SPLT.1,4813,P,01,LU,87187,16694,8/3/1999,3/31/2000
122434,ACCRUE SOFTWARE INC,ACRUQ,7372,P,01,LU,87050,16688,7/30/1999,9/26/2002
122435,MIIX GROUP INC,MIIX,6351,C,01,LC,87036,35179,7/30/1999,4/25/2003
122436,NETIQ CORP,NTIQ,7372,P,01,LC,87081,16685,7/30/1999,6/30/2006
122437,N2H2 INC,3NTWO,7370,P,01,LU,87083,16689,7/30/1999,3/20/2002
122447,WATCHGUARD TECHNOLOGIES INC,WGRD,7372,P,01,LU,87097,16686,7/30/1999,10/31/2006
122455,BOARDWALK BANCORP INC,BORD,6020,P,01,LC,89679,43906,2/11/2003,1/31/2008
122457,MUNIHOLDINGS NY INSD FD IV,MNW,6726,P,01,LU,87141,35228,8/2/1999,3/30/2001
122458,MUNIHOLDINGS CAL INSD FD V,CAF.3,6726,P,01,LU,87144,35230,8/2/1999,3/30/2001
122459,MUNIHOLDINGS NJ INSD FD IV,MHJ.,6726,P,01,LU,87145,35231,8/2/1999,3/30/2001
122474,DIGEX INC,3DIGX,7370,P,01,LC,87062,16690,7/30/1999,2/27/2003
122494,CAPE FEAR BANK CORP,CAPEQ,6020,P,01,LC,89861,44492,10/31/2003,4/13/2009
122514,BB LIQUIDATING INC,BLIAQ,9995,N,02,LC,90337,35220,10/14/2004,7/6/2010
122514,BB LIQUIDATING INC,BLIAQ,9995,P,01,LC,87134,35220,8/11/1999,7/6/2010
122515,YADKIN FINANCIAL CORP,YDKN,6020,P,01,LC,89481,43448,8/21/2002,7/3/2014
122515,YADKIN FINANCIAL CORP,YDKN,6020,P,01,LC,86793,16427,7/4/2014,3/31/2017
122517,MISSION CRITICAL SOFTWARE,MCSW,7372,P,01,LU,87174,16699,8/5/1999,5/31/2000
122519,1-800-FLOWERS.COM,FLWS,5961,P,01,LU,87162,16695,8/3/1999,E
122520,LIFE QUOTES INC,QUOT.2,6411,P,01,LC,87183,16696,8/3/1999,8/31/2010
122534,COBALT GROUP INC,CBLT,7370,P,01,LU,87159,16700,8/5/1999,11/30/2001
122536,ACTUA CORP,ACTA,9995,P,01,LC,87167,16702,8/5/1999,4/30/2018
122537,INTERNET INITIATIVE JAPAN INC,IIJIY,7370,P,90,LU,87199,16697,8/4/1999,E
122656,FTD.COM INC,EFTD,5990,P,01,LU,87226,17157,9/29/1999,6/28/2002
122674,MOVE INC,MOVE.1,7370,P,01,LC,87165,16701,8/5/1999,11/28/2014
122675,HOTJOBS.COM INC,HOTJ.,7370,P,01,LU,87166,16746,8/10/1999,2/28/2002
122676,INTERACTIVE PICTURES CORP,IPIX.,3663,P,01,LU,87171,16698,8/5/1999,1/31/2000
122677,PIVOTAL CORP,PVTL.1,7372,P,01,LU,87181,16703,8/5/1999,2/27/2004
122678,ROCKFORD CORP,ROFO,3651,P,01,LC,88192,37185,4/20/2000,8/14/2009
122680,WOMEN.COM NETWORKS INC,WOMN.1,7310,P,01,LU,87365,17203,10/15/1999,6/29/2001
122734,BRAUN CONSULTING INC,BRNC.1,8742,P,01,LU,87158,16744,8/10/1999,11/30/2004
122736,GARDEN.COM INC,GDENZ,5961,P,01,LU,87232,17124,9/16/1999,1/18/2001
122737,INTERWORLD CORP,ITWR,7372,C,01,LU,87169,16754,8/31/1999,5/3/2001
122737,INTERWORLD CORP,ITWR,7372,C,00X,LU,87169,16754,8/11/1999,8/30/1999
122741,TUMBLEWEED COMMUNICATIONS CO,TMWD,7372,P,01,LC,87189,16705,8/6/1999,9/4/2008
122742,U S INTERACTIVE INC,USITQ,7370,C,01,LU,87191,16745,8/10/1999,1/19/2001
122754,ANTHONY & SYLVAN POOLS CORP,SWIM.,1700,P,01,LU,87188,16752,8/11/1999,11/21/2003
122777,POINTS.COM INC,PCOM,7370,P,01,LC,12582,53681,2/10/2011,7/5/2022
122778,TWEEN BRANDS INC,TWB,5600,P,01,LC,87149,35237,8/9/1999,11/30/2009
122835,IXNET INC,EXNT.1,4813,P,01,LU,87161,16760,8/12/1999,6/30/2000
122837,MORTGAGE.COM INC,MDCM,6162,C,01,LU,87175,16756,8/11/1999,12/13/2000
122838,NETSILICON INC,NSIL,3674,P,01,LU,87260,17123,9/15/1999,2/28/2002
122841,RED HAT INC,RHT,7372,P,01,LC,87184,16753,8/11/1999,7/31/2019
122845,U S AGGREGATES INC,AGATQ,1400,P,01,LU,87150,35238,8/13/1999,11/23/2001
122874,INTERNET GOLD-GOLDEN LINES,IGLDF,4813,C,01,LC,87168,16706,8/6/1999,11/29/2019
122894,ACTIVE SOFTWARE INC,ASWX,7372,P,01,LU,87155,16763,8/13/1999,8/31/2000
122895,IPIX CORP,IPIXQ,7373,P,01,LU,87156,16915,8/26/1999,7/28/2006
122901,LEISURE TIME CASINOS & RESRT,LTCR,3990,P,01,LU,87244,17118,9/17/1999,11/15/2000
122902,NETSCOUT SYSTEMS INC,NTCT,7373,P,01,LU,87179,16758,8/12/1999,E
122915,ALLIANCE RESOURCE PTNRS  -LP,ARLP,1220,P,01,LU,87198,16779,8/17/1999,E
122916,REGENETP INC,RGTPQ,2836,P,01,LC,90539,46107,1/26/2005,6/15/2023
122917,LOOKSMART GROUP INC,LKST,7370,C,01,LC,87173,16863,8/20/1999,10/27/2015
122918,LUMINANT WORLDWIDE CORP,LUMTQ,7370,C,01,LU,87259,17125,9/16/1999,12/7/2001
122919,MEDSCAPE INC,MSCP.,7370,P,01,LU,87246,17152,9/28/1999,5/31/2000
122921,QUEST SOFTWARE INC,QSFT,7372,P,01,LC,87182,16762,8/13/1999,E
123014,HEADHUNTER.NET INC,HHNT,7370,P,01,LU,87164,16838,8/19/1999,11/30/2001
123015,IMAGEX INC,IMGX.,2750,P,01,LU,87195,16916,8/26/1999,5/30/2003
123016,LIONBRIDGE TECHNOLOGIES INC,LIOX,7372,P,01,LU,87172,16862,8/20/1999,2/28/2017
123017,NOVAMED INC,NOVA.1,8011,P,01,LC,87178,16807,8/18/1999,5/4/2011
123019,SILVERSTREAM SOFTWARE INC,SSSW,7372,P,01,LU,87197,16780,8/17/1999,7/31/2002
123080,WINK COMMUNICATIONS INC,WINK,7372,P,01,LU,87193,16839,8/19/1999,8/30/2002
123094,AGILE SOFTWARE CORP,AGIL.1,7372,P,01,LU,87153,16864,8/20/1999,7/31/2007
123097,LABRANCHE & CO INC,LAB.1,6211,P,01,LU,87140,35227,8/19/1999,6/30/2011
123099,NETRADIO CORP,3NETRZ,4832,C,01,LU,87335,17196,10/14/1999,10/17/2001
123100,NETRO CORP,NTRO.,3663,P,01,LU,87180,16840,8/19/1999,9/30/2003
123134,ALFORD REFRIGERATED WHSES,ALFO,4220,P,01,LU,87154,16906,8/23/1999,1/25/2001
123137,MYPOINTS.COM INC,MYPT,7331,P,01,LU,87176,16865,8/20/1999,7/31/2001
123138,PURCHASEPRO.COM,PROE,7372,P,01,LU,87249,17116,9/14/1999,10/21/2002
123214,BLACKROCK PA STRATEGIC MUNI,BPS,6726,P,01,LU,87132,35218,8/25/1999,5/29/2015
123215,BLACKROCK STRATEGIC MUN TR,BSD,6726,P,01,LU,87133,35219,8/25/1999,4/30/2021
123394,CARIBBEAN INVESTMENT HOLDING,BCBHF,6020,C,01,LC,78758,11516,9/30/1999,5/12/2006
123415,CORUS ENTERTAINMENT INC,CJREF,4841,P,01,LC,88211,37491,5/10/2000,8/4/2010
123434,AGRITECH WORLDWIDE INC,FBER,2090,C,01,LC,90065,44970,3/31/2004,9/12/2008
123435,LICT CORP,LICT,4813,P,01,LU,87211,35275,9/30/1999,11/9/2005
123435,LICT CORP,LICT,4813,C,00X,LU,87211,35275,9/1/1999,9/29/1999
123455,ALAMOS GOLD INC,AGI,1040,P,01,LC,89845,44390,9/4/2003,7/5/2015
123455,ALAMOS GOLD INC,AGI,1040,P,01,LC,13763,54315,7/6/2015,E
123474,DECTRON INTERNATIONALE INC,DECTF,3585,P,01,LC,86387,16294,10/6/1998,3/14/2007
123495,ATLANTIC BANCGROUP INC,ATBC,6020,P,01,LC,89820,44286,8/29/2003,11/30/2010
123500,SPECTRASITE INC,SSI.2,4899,P,03,LC,89884,44522,10/3/2003,8/5/2005
123500,SPECTRASITE INC,SSI.2,4899,P,01,LC,87252,16918,9/3/1999,11/25/2002
123694,PURINA MILLS INC,PMIL,2040,P,01,LC,88555,38451,8/15/2000,10/11/2001
123720,JACKSONVILLE BANCORP INC/FL,JAXB,6020,P,01,LC,89529,43616,10/23/2002,3/31/2016
123807,VESTIN GROUP INC,VSTN.1,6162,P,01,LC,88156,37151,4/27/2000,2/4/2005
123937,VITRIA TECHNOLOGY INC,VITR,7372,P,01,LC,87265,17126,9/17/1999,3/30/2007
123994,BROADBASE SOFTWARE,BBSW,7372,P,01,LU,87222,17129,9/22/1999,6/29/2001
123995,E.PIPHANY INC,EPNY,7372,P,01,LC,87228,17127,9/22/1999,9/29/2005
123998,SWK HOLDINGS CORP,SWKH,6159,P,01,LC,87241,17128,9/22/1999,10/14/2005
123998,SWK HOLDINGS CORP,SWKH,6159,P,01,LC,19198,57005,1/23/2020,E
124015,QUANTUM CORP HDDG,HDD,3572,P,01,LU,87044,5722,8/4/1999,4/30/2001
124034,ASHFORD.COM INC,ASFD,5961,P,01,LU,87220,17136,9/23/1999,3/28/2002
124035,CYBERGOLD INC,CGLD.1,7331,P,01,LU,87225,17132,9/23/1999,8/31/2000
124036,EGAIN CORP,EGAN,7372,P,01,LC,87227,17135,10/12/2011,E
124036,EGAIN CORP,EGAN,7372,P,01,LC,87227,17135,9/23/1999,3/7/2004
124038,INTERACTIVE INTELLIGENCE GRP,ININ,7372,P,01,LC,87264,17131,9/23/1999,12/1/2016
124040,JORE CORP,JOREQ,3540,C,01,LU,87240,17133,9/23/1999,5/21/2001
124042,MANULIFE FINANCIAL CORP,MFC,6311,P,01,LC,87212,35276,9/27/1999,E
124046,DIVERSIFIED HEALTHCARE TRUST,DHC,6798,P,01,LC,87289,36355,10/13/1999,E
124049,TRINTECH GROUP PLC,TTPA,7372,P,90,LU,87263,17145,9/24/1999,12/31/2010
124050,INVENTIV GROUP HLDGS -REDH,INV,5122,P,01,LC,87257,17137,9/28/1999,8/4/2010
124051,YESMAIL.COM INC,YESM,7370,P,01,LU,87258,17134,9/23/1999,3/31/2000
124174,ALTEON WEBSYSTEMS INC,ATON.,3576,P,01,LU,87221,17140,9/24/1999,10/31/2000
124177,BLUESTONE SOFTWARE INC,BLSW.1,7372,P,01,LU,87224,17144,9/24/1999,1/31/2001
124195,INTERSPEED INC,ISPD,3576,C,01,LU,87237,17141,9/24/1999,1/22/2001
124196,KEYNOTE SYSTEMS INC,KEYN,7370,P,01,LC,87242,17146,9/27/1999,E
124198,UNITED ONLINE INC,UNTD,4899,P,01,LC,87261,17147,9/24/1999,7/5/2016
124199,STANDARD LITHIUM LTD,SLI,1400,P,01,LC,21676,58527,7/13/2021,E
124201,PROMOTIONS.COM INC,3PRMO,7370,P,01,LU,87239,17143,9/24/1999,6/28/2001
124254,OMNOVA SOLUTIONS INC,OMN,2821,P,01,LU,87214,35278,10/4/1999,3/31/2020
124259,MUNIHOLDINGS MICH INSD FD II,MDH.1,6726,P,01,LU,87213,35277,9/27/1999,6/28/2002
124260,SAL TRUST PREFERRED FUND I,PBA.1,6726,P,01,LU,90398,35281,9/27/1999,10/29/2004
124314,AIRGATE PCS INC,PCSA.1,4812,P,01,LU,87248,17150,9/28/1999,2/28/2005
124315,AMERICAN HOME MTG INVT CORP,AHMIQ,6798,P,01,LC,87358,17168,10/1/1999,8/3/2007
124316,CALICO COMMERCE INC,CLIC,7372,C,01,LC,87309,17185,10/7/1999,7/17/2001
124318,DALEEN TECHNOLOGIES INC,3DALN,7372,P,01,LU,87313,17166,10/1/1999,12/30/2002
124319,FOUNDRY NETWORKS INC,FDRY,3576,P,01,LC,87229,17151,9/28/1999,12/31/2008
124320,APTIMUS INC,APTM.1,7370,P,01,LU,87230,17149,9/28/1999,10/31/2007
124321,GOLDEN TELECOM INC,GLDN.1,4813,P,01,LC,87233,17165,9/30/1999,2/28/2008
124322,ITXC CORP,ITXC,4813,P,01,LC,87238,17148,9/28/1999,5/28/2004
124324,NETWORK COMMERCE INC,NWKC,7370,C,01,LU,87253,17154,9/29/1999,8/28/2001
124326,TELEMATE.NET SOFTWARE,TMNT,7372,P,01,LU,87256,17153,9/29/1999,11/30/2001
124355,ALTIGEN COMMUNICATIONS INC,ATGN,4899,P,01,LC,87301,17176,10/5/1999,3/15/2010
124358,INTERNAP CORP,INAPQ,7374,P,01,LC,87236,17158,9/29/1999,5/29/2020
124359,NETSOLVE INC,NTSL,7370,P,01,LU,87247,17155,9/29/1999,11/30/2004
124360,ENVISION DEVELOPMENT CORP,EDV.1,5961,C,01,LU,87216,35279,9/29/1999,11/3/2000
124361,SPINNAKER EXPLORATION CO,SKE.2,1311,P,01,LU,87254,17156,9/29/1999,12/30/2005
124374,ACME COMMUNICATIONS INC,ACME,9995,P,01,LC,87219,17164,9/30/1999,10/31/2008
124377,LOISLAW.COM INC,LOIS,7372,P,01,LU,87243,17162,9/30/1999,2/28/2001
124378,MUNIHOLDINGS INSD FD IV INC,MOU.1,6726,P,01,LU,87278,36348,10/4/1999,8/31/2000
124394,TIVO INC,TIVO.1,4841,P,01,LU,87255,17161,9/30/1999,9/30/2016
124434,BLACKROCK INC,BLK,6282,P,01,LU,87267,36336,10/1/1999,E
124435,DIGITAL INSIGHT CORP,DGIN.,7370,P,01,LC,87314,17169,10/1/1999,2/28/2007
124437,EVERTRUST FINANCIAL GROUP,EVRT.1,6036,P,01,LU,87320,17170,10/4/1999,10/29/2004
124440,VIXEL CORP,VIXL,3679,P,01,LU,87353,17167,10/1/1999,11/28/2003
124441,WILTEL COMMUNICATIONS GROUP,WTEL,4813,P,04,LC,89623,43789,12/5/2002,11/6/2003
124441,WILTEL COMMUNICATIONS GROUP,WTEL,4813,P,01,LC,87295,36360,10/1/1999,2/28/2002
124442,XM SATELLITE RADIO HLDGS INC,XMSR,4832,P,01,LC,87357,17177,10/5/1999,7/29/2008
124534,RAMPART CAPITAL CORP,RAC,6159,P,01,LU,87287,35280,10/22/1999,11/28/2003
124594,BREAKAWAY SOLUTIONS INC,BWAY.2,7373,P,01,LU,87304,17182,10/6/1999,6/20/2001
124595,DSL.NET INC,3DSLN,7370,P,01,LU,87316,17180,10/6/1999,1/6/2006
124598,NEWMARKET LATIN AMERICA INC,NLAI,6162,P,01,LU,87336,17184,10/29/1999,1/12/2001
124598,NEWMARKET LATIN AMERICA INC,NLAI,6162,C,00X,LU,87336,17184,10/7/1999,10/28/1999
124599,SILICON IMAGE INC,SIMG,3674,P,01,LU,87345,17178,10/6/1999,3/31/2015
124614,NEUBERGER BERMAN INC,NEU.,6282,P,01,LU,87284,36351,10/7/1999,11/28/2003
124615,ROME BANCORP INC,ROME,6035,P,01,LC,87340,17181,10/6/1999,3/31/2011
124616,SMARTDISK CORP,SMDK,3577,C,01,LU,87347,17179,10/6/1999,5/7/2003
124617,ULTRAPAR PARTICIPACOES SA,UGP,5172,P,90,LC,87293,36358,8/17/2011,E
124634,AOXING PHARMACEUTICAL CO INC,AOXG,2834,C,01,LC,93313,53375,4/14/2010,E
124636,HEALTHTRONICS SURGICAL SVCS,HTRN.,3845,P,01,LU,87451,17365,11/16/1999,11/10/2004
124637,QXL RICARDO PLC,QXLRY,7389,P,90,LC,87367,17186,10/8/1999,3/28/2003
124638,TRIZETTO GROUP INC,TZIX,7372,P,01,LC,87350,17188,10/8/1999,8/4/2008
124675,LTWC CORP,LTWC,7374,C,01,LU,87319,17190,10/8/1999,1/13/2003
124676,HOMESERVICES.COM INC,HMSV.,6531,P,01,LU,87323,17192,10/8/1999,9/28/2001
124677,ILLUMINET HOLDINGS INC,ILUM.1,4813,P,01,LU,87326,17193,10/8/1999,12/31/2001
124678,INTERWOVEN INC,IWOV,7372,P,01,LC,87327,17191,10/8/1999,3/16/2009
124679,JUPITER COMMUNICATIONS INC,JPTR.1,8700,P,01,LU,87331,17189,10/8/1999,9/29/2000
124681,RESOURCEPHOENIX.COM INC,RPCX,8721,C,01,LU,87341,17198,10/14/1999,11/29/2000
124683,VITAMINSHOPPE.COM INC,VSHP,5400,P,01,LU,87355,17187,10/8/1999,4/30/2001
124684,WEBVAN GROUP INC,WBVNQ,5961,C,01,LC,87428,17315,11/5/1999,7/6/2001
124735,ALBEMARLE FIRST BANK,AFBK,6020,P,01,LC,89264,42535,12/3/2001,6/30/2006
124758,FOXBY CORP,FXBY,6726,P,01,LC,87276,36346,10/26/1999,10/23/2008
124761,AVALON DIGITAL MARKETING SYS,AVLD,7370,P,01,LC,89523,43611,10/1/2002,7/15/2003
124775,CIRCOR INTL INC,CIR,3490,P,01,LU,87268,36337,10/19/1999,10/31/2023
124794,RADIO UNICA COMMUNICATIONS,3UNCAQ,4832,P,01,LU,87351,17207,10/19/1999,9/13/2002
124934,ADSTAR INC,ADST,7370,C,01,LC,87557,17523,1/18/2000,3/26/2008
124975,IGO CORP,IGOC,3690,P,01,LU,87325,17197,10/14/1999,9/30/2002
124976,NETCENTIVES INC,NCNTQ,7389,P,01,LC,87334,17199,10/14/1999,9/17/2001
124994,COMMERCIAL CONSOLIDATORS CP,ZCCC,5065,C,01,LC,89319,42908,12/4/2001,9/12/2002
124995,CYSIVE INC,CYSV,7373,P,01,LC,87312,17204,10/15/1999,11/28/2003
124996,EPCOS AG,EPCYY,3670,P,90,LC,87272,36344,10/15/1999,11/29/2007
125000,VASCULAR SOLUTIONS INC,VASC,3841,P,01,LC,88475,37964,7/20/2000,2/28/2017
125014,PCTEL INC,PCTI,3663,P,01,LU,87361,17208,10/19/1999,12/29/2023
125034,PACIFIC CREST CAPITAL INC,PCCI.1,6020,P,01,LC,80010,12727,1/31/2000,3/5/2004
125054,UNITED WESTERN BANCORP INC,UWBKQ,6035,P,01,LC,84108,15052,11/1/1999,1/21/2011
125074,RADWARE LTD,RDWR,3576,P,01,LU,87251,17163,9/30/1999,E
125114,JACADA LTD,JCDAF,7372,P,01,LC,87360,17201,10/15/1999,10/29/2021
125234,CITIZENS HOLDING CO,CIZN,6020,P,01,LU,87269,36338,10/19/1999,E
125237,MARTHA STEWART LIVING OMNIMD,MSO,4888,P,01,LU,87277,36347,10/19/1999,12/31/2015
125239,SIFY TECHNOLOGIES LTD -ADR,SIFY,4813,P,90,LC,87344,17206,10/19/1999,E
125240,TKO GROUP HOLDINGS INC,TKO,7900,P,01,LC,87356,17205,10/19/1999,E
125274,BSQUARE CORP,BSQR,5045,P,01,LC,87302,17210,10/20/1999,12/29/2023
125275,CHARLOTTE RUSSE HOLDING INC,CHIC.2,5621,P,01,LC,87306,17212,10/20/1999,10/30/2009
125276,CROSSROADS IMPACT CORP,CRSS,3577,C,01,LC,87310,17211,9/2/2011,8/22/2017
125276,CROSSROADS IMPACT CORP,CRSS,3577,C,01,LC,87310,17211,10/20/1999,1/12/2006
125277,DATA RETURN CORP,DRTN,7373,P,01,LU,87315,17297,10/28/1999,1/31/2002
125279,RSTAR CORP,RSTR,7373,P,01,LU,87328,17209,10/20/1999,2/18/2004
125315,NEXCEN BRANDS INC,NEXC,6794,P,01,LC,87298,17213,10/21/1999,1/12/2009
